FID,Y,X,Province,School_Nam
3206,30.110373283900000,68.943577569200002,Balochistan,GBMIDS Wahvi
3207,30.062993328699999,69.032096126100001,Balochistan,GBMIDS Saleem Lehri
3208,30.043299018999999,68.986885158099994,Balochistan,GBPS Haji Zareef Khan Luni
3209,30.074715063599999,68.920014013799999,Balochistan,GBPS Viala Jungel
3210,30.067560942699998,69.075262506399994,Balochistan,GBPS Essa Zai
3211,30.115580412400000,69.050156434200005,Balochistan,GBPS Shah Nawaz Behnar
3212,30.044159002899999,69.040206407300005,Balochistan,GBMIDS Jadeed Zarghoon
3213,30.148203973600001,68.573734818399998,Balochistan,GBPS Qadar Dad Nasar
3214,30.144784202800000,68.560474829300006,Balochistan,GBPS Ghundi Gul Khan  Baloch
3215,30.154636298800000,68.579956612399997,Balochistan,GBPS Habib Abad
3216,30.151027211300001,68.568821423299994,Balochistan,GBPS Hazara Muhallah
3217,30.144723337799999,68.599184273299997,Balochistan,GBHS Killi Faqir Muhammad Nasar
3218,30.137529717600000,68.620574064199999,Balochistan,GBPS Killi Nawa
3219,30.143928154699999,68.615374134400000,Balochistan,GBPS Nazar Khan
3220,30.141720064899999,68.610796751699993,Balochistan,GBPS Bojar
3221,30.155969794200001,68.585277506899999,Balochistan,GBPS Abdul Aziz Nasar
3222,30.159969210200000,68.579272559700001,Balochistan,GBPS Akbar Kahn Nasar
3223,30.148098344600001,68.600820314299995,Balochistan,GBPS Saifullah Nasar
3224,30.169851192700001,68.624813752899996,Balochistan,GBPS Shambay Karaiz
3225,30.154866069699999,68.583250280900003,Balochistan,GBPS Killi Ghulam Rasool Nasar
3226,30.262388558600001,68.277957039499995,Balochistan,GBPS Arbussi
3227,30.038508453199999,69.159871996899994,Balochistan,GBPS Jadeed Khatay
3228,30.186093069000002,69.014047298799994,Balochistan,GBPS  Waal  Malik Shairan
3229,30.044518698899999,68.899800390600006,Balochistan,GBPS Syed Abad
3230,30.101088457500001,68.918390122500000,Balochistan,GBPS Killi Nouroz
3231,30.084955958999998,68.904231558000006,Balochistan,GBPS Dumbree
3232,30.063525699200000,68.846733649599997,Balochistan,GBPS Haji Jalal-Ud-Din
3233,30.061686996199999,68.872567881899997,Balochistan,GBPS Haji Faizullah Manzaki
3234,30.032790193000000,69.110006952000006,Balochistan,GBPS Mulla   Ahmed  Zarkoon
3235,30.045259630600000,69.190328990400005,Balochistan,GBPS Gadogan Hosri
3236,30.014795683900001,68.990367736300001,Balochistan,GBPS Killi Noray
3237,30.042786697400000,69.151966364800003,Balochistan,GBPS Gajjo
3238,30.026415646299998,69.005908183900004,Balochistan,GBPS Faqir Zai
3239,30.395474855200000,68.575447093700006,Balochistan,GBPS Mirro Babozai
3240,30.152466444700000,68.593760806500001,Balochistan,GBPS Muhammad Khan Nasar
3241,30.146660874100000,68.566762410899997,Balochistan,GBPS Killi Jaffar Shah Mira
3242,30.158977991099999,68.581743065300003,Balochistan,GBPS Syed Abad
3243,30.157992237300000,68.627737962799998,Balochistan,GBPS Sirka Cheena
3244,30.151673562599999,68.572924056700003,Balochistan,GBPS Madina-Tul-Aloom
3245,30.160302276800000,68.585658893700000,Balochistan,GBPS Qabool Nasar
3246,30.146676047700002,68.619968001900006,Balochistan,GBPS Mulla  Ayaz  Cheena
3247,30.169660166500002,68.616600167100003,Balochistan,GBPS Jan  Muhammad Nasar
3248,30.169658127400002,68.616522485900006,Balochistan,GBPS Manki Bahar (Sh: Killi Jan Mohammad Nasar)
3249,30.150936399799999,68.657123773099997,Balochistan,GBPS Salezai
3250,30.150074812300002,68.586611989000005,Balochistan,GBPS Zabto Nasar
3251,30.150590099199999,68.613732432299997,Balochistan,GBMIDS Cheenajat
3252,30.183884804300000,68.571709781999999,Balochistan,GBPS Shadozai Muhallah
3253,30.371132761799998,68.273232783799997,Balochistan,GBPS Ghair Khawah
3254,31.354247917599999,69.637621874600001,Balochistan,GBPS Spera Ghabargai
3255,31.357924370700001,69.659582610399994,Balochistan,GBPS Sipna Shah
3256,31.331431187100002,69.671307879799997,Balochistan,GBPS Pir Muhammad Kapeep
3257,31.325526099000001,69.670335352899997,Balochistan,GBPS Gul Muhammad  Kapeep
3258,31.323821845499999,69.682663252200001,Balochistan,GBPS Zala Khan Kapeep
3259,31.347006157900001,69.703352667000004,Balochistan,GBPS Pervaizan
3260,31.409061723600001,69.728513182300006,Balochistan,GBPS Shairaw
3261,31.415454449999999,69.721037395300002,Balochistan,GBPS Zar Bana Mungal Zai
3262,31.422350513900000,69.710936425300005,Balochistan,GBMIDS Mohmmad Khan Mungal Zai
3263,31.402902612100000,69.695905825200001,Balochistan,GBPS Munda Harifal
3264,31.411098043199999,69.638919011799999,Balochistan,GBPS Bahlole
3265,31.494428389199999,69.664012058599994,Balochistan,GBPS Darya Khan Zai
3266,31.521820148200000,69.668581235999994,Balochistan,GBPS Tarai Malezai
3267,31.566979607899999,69.690814139400004,Balochistan,GBPS Ibrahim Khail
3268,31.581860362200000,69.704122387699996,Balochistan,GBPS Pasta Kamal Zai
3269,31.586012512100002,69.702407753399996,Balochistan,GBPS Pehlan
3270,31.292733512600002,69.926109195199999,Balochistan,GBPS Hytool Choher Khail
3271,31.448998181899999,69.847077928900006,Balochistan,GBPS Estashi Shshil
3272,31.446340459000002,69.853215643400006,Balochistan,GBPS Shaheen Pinki
3273,31.543909652200000,69.844400792900004,Balochistan,GBPS Obah Sar
3274,31.563803262400000,69.855611147499999,Balochistan,GBPS Ghundi Adam
3275,31.554386392800001,69.888885395100004,Balochistan,GBPS Karim Kachai
3276,31.586491653100001,69.871563993899997,Balochistan,GBMIDS Ahmedi Dargah
3277,31.610166007400000,69.842228066199993,Balochistan,GBPS Tarjana Khano
3278,31.632777403999999,69.903142318999997,Balochistan,GBPS Niazi Kote
3279,31.637328087299998,69.888388042100004,Balochistan,GBPS Ghundi Kona
3280,31.342972623500000,69.889536875800005,Balochistan,GBPS Musak Choher Khail
3281,31.489822132099999,69.830944722799998,Balochistan,GBPS Gharlama
3282,31.518309081999998,69.803315310700000,Balochistan,GBPS Attala Karam Ramzan
3283,31.514655719200000,69.799945793299997,Balochistan,GBPS Killi Naik Muhammad Kurham No2
3284,31.504983826699998,69.760225362300005,Balochistan,GBPS Ahan Zai Salam Din
3285,31.490954146400000,69.752280644999999,Balochistan,GBPS Arth Amir Khan
3286,31.521258681599999,69.756607627799994,Balochistan,GBPS Shina Kazhah
3287,31.539029766399999,69.748135426299996,Balochistan,GBPS Baizhaie
3288,31.552377395899999,69.757233821200003,Balochistan,GBPS Shina Poonga
3289,31.403739804400001,69.774535827400001,Balochistan,GBPS Zeendi Waam Abadi
3290,31.413072058299999,69.777702759299999,Balochistan,GBPS Qillah Saadullah
3291,31.422160861300000,69.787193415999994,Balochistan,GBPS Killi Etwar Khan
3292,31.428103378599999,69.791312412600007,Balochistan,GBPS Khan Bahadur Gulistan
3293,31.431902778600001,69.784211457300003,Balochistan,GBPS Abdullah Jan
3294,31.431895859400001,69.789225625900002,Balochistan,GBPS Ghaffar Kapeep
3295,31.437195992800000,69.786153553999995,Balochistan,GBPS Zarha Qillah
3296,31.441628639299999,69.806215774400002,Balochistan,GBPS Gar Dani Tar Jan
3297,31.452652475699999,69.809815597400004,Balochistan,GBPS Leharh Kamal Khan
3298,31.466798999600002,69.804276152300005,Balochistan,GBHS Madrassa Khuknkai
3299,31.486989813299999,69.800800133699994,Balochistan,GBHS Khanki
3300,31.480950702000001,69.811951332099994,Balochistan,GBPS Sur Lundi Gharluma
3301,31.476003689700001,69.843932943799999,Balochistan,GBPS Kazha Baaik
3302,31.467553782600000,69.847729841299994,Balochistan,GBPS Lundian Jan Muhammad
3303,31.462109748000000,69.733307420000003,Balochistan,GBPS Lowra Khdar Zai
3304,31.450617661500001,69.750186965300003,Balochistan,GBPS Koz Khidar Zai
3305,31.608003611200001,69.644683992500006,Balochistan,GBPS Zore Karh
3306,31.344672255199999,69.925258209000006,Balochistan,GBPS Nar War Sak
3307,31.321681041300000,69.951278035599998,Balochistan,GBPS Spin Lawarha
3308,31.306410199999998,69.991884223900001,Balochistan,GBPS Sar Naraie Benzai
3309,31.306885429800001,69.939398878899993,Balochistan,GBPS Chashma Ragha
3310,31.303228210200000,69.922890465199998,Balochistan,GBPS Tari Kai Noor Khan
3311,31.506150681699999,69.804133507299994,Balochistan,GBMIDS Shah Muhammad Sherani
3312,31.298338445999999,69.905138563199998,Balochistan,GBPS Killi Baran
3313,31.338831131799999,69.873678979999994,Balochistan,GBPS Qalandar Lawarha
3314,31.360563377300000,69.886834514499995,Balochistan,GBPS Sarah Arbooz
3315,31.374683362399999,69.909818239000003,Balochistan,GBPS Lawarha Khanak
3316,31.424420625500002,69.918889271500007,Balochistan,GBPS Khayzai Baz Khan
3317,31.384797818799999,69.893798084799997,Balochistan,GBPS Tabila Lwarha
3318,31.452858722999999,69.892935854699999,Balochistan,GBPS Shur Ghali Abdullah Khan
3319,31.414114019800000,69.823161053600003,Balochistan,GBPS Mulla Ragha
3320,31.414036711500000,69.817151126400006,Balochistan,GBPS Musa Khan Kapeep
3321,31.403649739599999,69.799558567500000,Balochistan,GBPS Aurgharhey Sardar
3322,31.388327842999999,69.785519762700005,Balochistan,GBPS Surey Thuy
3323,31.361023636799999,69.767444479600002,Balochistan,GBPS Hassoo Bund
3324,31.729929474900000,69.742432193100001,Balochistan,GBPS Looie Ragha Julander
3325,31.671993807400000,69.758761612800001,Balochistan,GBPS Shin Lundai
3326,31.608611597300001,69.781173056399993,Balochistan,GBMIDS Tore Ghundi
3327,31.595258182500000,69.757737352500001,Balochistan,GBPS Shan Kai Kona
3328,31.715096294300000,69.745631548399999,Balochistan,GBPS Upper Chachobi
3329,31.584753965899999,69.787017578999993,Balochistan,GBPS Tungi Kona
3330,31.600944650599999,69.783240968499996,Balochistan,GBPS Chaman Ghabergah
3331,31.600958890299999,69.791028169699999,Balochistan,GBPS Sakh Rai Kazha
3332,31.606978216800002,69.791901383500004,Balochistan,GBPS Aghbarg Wazir
3333,31.587337409400000,69.792152338999998,Balochistan,GBMIDS Ragha Sar
3334,31.571032910600000,69.820282559099994,Balochistan,GBPS Aghbarg Ragha
3335,31.568021593400001,69.827425409900002,Balochistan,GBPS Sakhar Sar
3336,31.521195180900001,69.794437591999994,Balochistan,GBPS Ozhdun
3337,31.866964786099999,69.720202203300005,Balochistan,GBPS Mughal Kot
3338,31.735805642100001,69.592140346799994,Balochistan,GBMIDS Mir Ali Khail
3339,31.836347374100001,69.692719371199999,Balochistan,GBPS Murgh Lani/Sheikh Abad
3340,31.663426799800000,69.695263281400003,Balochistan,GBPS Shin Ore Muzh
3341,31.356294524500001,68.605254531499995,Balochistan,GBPS Lahoon Ziaba
3342,31.755066548799999,69.215261301400005,Balochistan,GBPS Tooni Babar
3343,31.152664899200001,68.973474564900002,Balochistan,GBPS Mulla Taj Uddin
3344,31.148135157700001,68.953731906100003,Balochistan,GBPS Shaghalo Hafiz
3345,31.131253804000000,68.920549118400004,Balochistan,GBPS Bakht Pur
3346,31.141935473800000,68.907398116600007,Balochistan,GBPS But Murgha
3347,31.306690812599999,69.000841077499999,Balochistan,GBPS Tanga Khasyara
3348,31.242252271500000,68.784531398200002,Balochistan,GBPS Gharh Wandi Suleman Zai
3349,31.307836711899999,69.002592559500002,Balochistan,GBPS Tunga Murdan Zai
3350,31.323618941500001,68.949261509600007,Balochistan,GBPS Chukhan Sardar Shahwali
3351,31.375481090200001,69.005541832600002,Balochistan,GBPS Nawa Kich Chakhan
3352,31.365310913100000,68.979262972200004,Balochistan,GBPS  Manzakki
3353,31.366859594299999,68.807557524200007,Balochistan,GBPS Sheikh Abdul Rehman
3354,31.366154379899999,68.713317454700004,Balochistan,GBPS Kundar  Taramo Abdul Rahim
3355,31.262643925799999,69.383973159299998,Balochistan,GBHS Ali Khan Zai
3356,31.403882881400001,69.811225247199999,Balochistan,GBHS Mani Khawa
3357,31.062236385599999,69.273456397199993,Balochistan,GBHS Meena Bazar Zhob
3358,31.500416866100000,69.513027369499994,Balochistan,GBHS Brunj
3359,31.469547167100000,69.618875235100006,Balochistan,GBMIDS Shaman Zai
3360,31.565790296700001,69.824280091500000,Balochistan,GBMIDS Kori Wasta
3361,31.552540564699999,69.577646196900005,Balochistan,GBMIDS Naray Zai
3362,31.334262040300001,69.653999344300004,Balochistan,GBHS Khan Alam
3363,31.514109549200001,69.802490921599997,Balochistan,GBMIDS Karham Sherani
3364,31.475598614300001,69.846197077200003,Balochistan,GBMIDS Sore Lakai Baik
3365,31.331527561900000,69.199819802099995,Balochistan,GBMIDS Sore Kach
3366,31.482939788500001,69.348605636900004,Balochistan,GBHS Wala Akram
3367,31.344026125999999,69.451954474999994,Balochistan,GBHSS Zhob
3368,31.302076852300001,69.469566020000002,Balochistan,GBHS Killi Sheikhan
3369,30.739038684800001,69.420248352300007,Balochistan,GBHS Murgha Kibzai
3370,31.772361233100000,69.349576383499993,Balochistan,GBMIDS Sambazah
3371,31.658608310599998,68.403402355200001,Balochistan,GBHS Qamar Din Karaiz
3372,31.712573557100001,68.186456490799998,Balochistan,GBPS Mulla Shamak Chorme
3373,31.344291872399999,69.460192825799993,Balochistan,GBPS Saleh Karaiz
3374,31.694112761400000,68.509642779999993,Balochistan,GBPS Killi Gul Baran
3375,31.660040424500000,68.405935842500000,Balochistan,GBPS Misbah-Ul-Aloom
3376,31.635157819600000,68.109025883699999,Balochistan,GBPS Dargai Murhwund
3377,30.737177488299999,68.262800229299998,Balochistan,GBPS Haji Toor Malik
3378,31.613592311700000,68.022783756099997,Balochistan,GBPS Kano Kai
3379,31.657676454699999,68.402470890700002,Balochistan,GBPS Killi Muhammad Rahim
3380,31.511557463100001,67.769031383799998,Balochistan,GBPS Wolgai Khandai
3381,31.464855049400001,67.872963752199993,Balochistan,GBPS Omnee Doma
3382,31.511175950399998,67.731476409500004,Balochistan,GBPS Tirkha Kala Khan Safar Khan
3383,31.474871618900000,67.894907458399999,Balochistan,GBPS Zharhi Killi Nasar
3384,31.498854494500002,67.891263944000002,Balochistan,GBPS Marghalgai
3385,31.464956230399999,67.872849430800002,Balochistan,GBPS Zeba Badini
3386,31.497981072000002,67.906338402499998,Balochistan,GBMIDS Khano Cheena
3387,31.474974298500001,67.894822768300003,Balochistan,GBPS Killi Ali Gul (Ghulam Hayder)
3388,31.344469604299999,69.448971814999993,Balochistan,GGHS Zhob City
3389,31.337482670200000,69.443994476699999,Balochistan,GGPS Gunj Muhallah
3390,31.335881871600002,69.417647644300004,Balochistan,GGHS Killi Gobani Appozai
3391,31.563025676300001,69.357168235700001,Balochistan,GGPS Boby Arab Zai
3392,31.342957977699999,69.463864946499996,Balochistan,GGMIDS Wahd Shaikhan
3393,31.331943845600001,69.653010017900002,Balochistan,GGPS Killi Alam Khan Kapeep
3394,31.057019587300001,69.523325232299996,Balochistan,GGPS Qillah Baz Khan
3395,31.586538748900001,69.874788514000002,Balochistan,GGPS Ahmedi Dar Gah
3396,31.344746624300001,69.447737840499997,Balochistan,GGPS Babo Muhallah
3397,31.344385932000002,69.459983750800006,Balochistan,GGPS Surghundai Muhammad Shafiq
3398,31.351430002200001,69.423317296299999,Balochistan,GGPS Akhtar Colony
3399,31.480562701200000,69.329590879400001,Balochistan,GGPS Viala  Akram
3400,31.402442714300001,69.798649776399998,Balochistan,GGPS Killi Sardar Hakeem Khan Sherani
3401,31.350123844199999,69.415181344399997,Balochistan,GGHS Saqi Appozai
3402,31.563196808099999,69.357858720300001,Balochistan,GBHS Boby Arabzai
3403,31.341008685999999,69.501971862199994,Balochistan,GBHS Gurhda Babarh
3404,31.625183219299998,69.331999063599994,Balochistan,GBHS Gustai
3405,31.343878822400001,69.437979746699995,Balochistan,GBHS Zhob Malaishia Line
3406,31.344229978100000,69.463398942100000,Balochistan,GBHS Wadh Sheikhan
3407,31.056724002900001,69.523845079300003,Balochistan,GBMIDS Qillah Baz Khan
3408,31.343293908600000,69.452270659400000,Balochistan,GBHS New Town
3409,31.338282838600001,69.429431487499997,Balochistan,GBHS Killi Appozai
3410,31.437640308700001,69.548697603299999,Balochistan,GBPS Kharwandai
3411,31.437640308700001,69.548697603299999,Balochistan,GBPS Bat Parezah Kharwandi No 1
3412,31.451330450200000,69.605401311899996,Balochistan,GBPS Saff Bahlool
3413,31.529074195500002,69.642205359599998,Balochistan,GBHS Omzha
3414,31.533391272100001,69.608209478099994,Balochistan,GBHS Yaseen Zai
3415,31.570740661100000,69.551428394799999,Balochistan,GBPS Saman Zai Manday Zai Tila Muhammad
3416,31.536433436399999,69.500949641600002,Balochistan,GBPS Takari
3417,31.572032933999999,69.544821248700003,Balochistan,GBPS Killi Muhammad Akbar
3418,31.649168783499999,69.556838721999995,Balochistan,GBPS Zamah Karim Khan
3419,31.669850114599999,69.555553603899995,Balochistan,GBPS Mir Ali Khail
3420,31.607983275999999,69.591766178200004,Balochistan,GBPS Safi Kot
3421,31.533772480600000,69.530514473099998,Balochistan,GBPS Khuzak Zai
3422,31.538135895600000,69.535006397999993,Balochistan,GBPS Toor Ragha
3423,31.344371711499999,69.460132476200002,Balochistan,GBPS Teghni
3424,31.386133226599998,69.572129583099994,Balochistan,GBPS Khrah Wala
3425,31.549877378200001,69.336394262900001,Balochistan,GBPS  Aghbar Gai Gada Khai
3426,31.555060141500000,69.358409377599997,Balochistan,GBPS Loay Zar Gada Khail
3427,31.552352335599998,69.359351242900004,Balochistan,GBPS Naway Aobo Malik Doulat Khan
3428,31.588953086899998,69.377793612399998,Balochistan,GBPS Lawarah No 2
3429,31.571816976600001,69.355607545400005,Balochistan,GBMIDS Karl Kazha
3430,31.566438017700001,69.353379692100006,Balochistan,GBMIDS Nasai Sur Ghundai
3431,31.570564154900001,69.390600190599997,Balochistan,GBPS Ashai Kachi
3432,31.589270001999999,69.375039645800001,Balochistan,GBPS Lundai  Boby Haji Ghulam Nabi
3433,31.598838708700001,69.414266862100007,Balochistan,GBPS Rohak Murad Khan
3434,31.639081464099998,69.406762309900003,Balochistan,GBPS Pasandi Qamar Din
3435,31.645458847099999,69.409389645999994,Balochistan,GBMIDS Tore Ghundi
3436,31.619861901499998,69.394545804200007,Balochistan,GBHS Asghar Tangai
3437,31.632151329399999,69.388462375800003,Balochistan,GBPS Tora Dar Gah
3438,31.622299399599999,69.390492750799993,Balochistan,GBPS Lomina Haji Radai
3439,31.676147616600002,69.404247426799998,Balochistan,GBPS Aolang Sada Gul
3440,31.425689810300000,69.394758599799999,Balochistan,GBPS Deeragai
3441,31.152586130500001,69.281320516899996,Balochistan,GBPS Toora Shah
3442,31.484025842000001,69.398668729999997,Balochistan,GBPS Dargai Manday Zai
3443,31.463765441000000,69.352223297199998,Balochistan,GBPS Torakai
3444,31.505125664299999,69.355215724600001,Balochistan,GBPS Gharz  Ghan
3445,31.507743174000002,69.328907177199994,Balochistan,GBPS Lawara Karaiz
3446,31.481731993699999,69.318973927000002,Balochistan,GBMIDS Lawara Sorat Khan
3447,31.395531302900000,69.313985544700003,Balochistan,GBMIDS Killi Maryama
3448,31.344447286099999,69.446648186600001,Balochistan,GBPS City Branch
3449,31.320504867000000,69.491728985099996,Balochistan,GBPS Sohi Sheikhan No.2
3450,31.332544539099999,69.505339594600002,Balochistan,GBHS Munday Zai
